Date,Location,AQI,SO2,NO2,O3,CO,C6H6,PM10,PM2.5,Pb,Arsen,Cadmiu,Nichel,Benzo(a)pyrene
2022-07-07,Sibiu,48.28,71.42,185.35,15.75,0.3,3.54,35.22,23.42,0.34,3.48,2.17,17.42,0.58
2022-07-08,Sibiu,52.11,82.36,199.06,56.77,7.33,4.33,36.75,19.07,0.07,0.79,1.5,19.57,0.09
2022-07-09,Sibiu,64.06,264.59,43.78,84.49,7.11,2.15,17.15,13.75,0.05,1.39,1.0,19.94,0.24
2022-07-10,Sibiu,34.74,175.42,193.92,11.28,0.16,2.76,29.55,2.58,0.42,0.2,4.65,9.59,0.52
2022-07-11,Sibiu,32.98,100.55,28.66,102.44,7.16,3.58,47.18,21.11,0.26,5.33,2.75,14.24,0.95
2022-07-12,Sibiu,63.4,143.98,190.04,63.92,9.75,4.96,9.47,17.89,0.47,5.57,3.32,19.77,0.23
2022-07-13,Sibiu,54.42,203.71,81.78,59.42,7.26,2.91,18.89,6.89,0.48,2.61,1.16,20.0,0.11
2022-07-14,Sibiu,35.4,150.0,109.28,70.89,0.9,0.91,24.67,14.71,0.36,0.06,1.11,10.66,0.99
2022-07-15,Sibiu,47.6,72.63,199.94,55.34,8.96,1.01,17.58,24.25,0.47,3.51,1.96,15.14,0.44
2022-07-16,Sibiu,57.71,325.85,186.5,76.11,0.21,3.59,4.97,12.6,0.42,0.73,2.52,4.2,0.72
2022-07-17,Sibiu,42.15,132.8,171.43,5.32,8.17,2.48,35.81,5.69,0.5,5.63,3.81,7.48,0.78
2022-07-18,Sibiu,58.77,0.99,189.59,26.5,9.21,0.46,3.46,7.06,0.42,4.93,3.29,7.2,0.4
2022-07-19,Sibiu,47.79,187.84,56.41,53.78,2.31,3.04,17.72,5.48,0.49,3.52,3.26,14.92,0.66
2022-07-20,Sibiu,33.5,314.15,59.91,96.51,4.48,0.46,30.17,5.86,0.05,4.16,1.57,10.0,0.87
2022-07-21,Sibiu,38.48,251.73,0.61,92.22,9.2,1.84,29.19,10.33,0.43,5.16,1.68,5.97,0.99
2022-07-22,Sibiu,41.07,194.95,99.53,49.86,6.1,4.67,6.18,9.52,0.22,3.87,4.67,10.24,0.94
2022-07-23,Sibiu,51.07,282.17,150.51,91.92,0.78,1.84,26.27,3.17,0.13,2.76,4.57,0.67,0.73
2022-07-24,Sibiu,36.57,214.2,2.56,85.46,8.09,0.69,40.06,16.07,0.5,0.6,0.23,3.21,0.11
2022-07-25,Sibiu,45.61,211.53,111.45,37.02,0.88,1.23,47.4,3.37,0.13,0.54,0.3,19.0,0.08
2022-07-26,Sibiu,35.95,161.62,24.81,19.31,8.18,0.12,39.71,4.29,0.04,4.52,0.76,5.14,0.45
2022-07-27,Sibiu,62.66,65.04,86.12,105.57,4.63,2.09,39.83,12.5,0.09,0.64,0.4,14.95,0.6
2022-07-28,Sibiu,54.4,118.32,128.43,6.78,2.46,3.73,47.88,22.29,0.21,5.2,1.1,3.16,0.73
2022-07-29,Sibiu,39.15,62.76,92.66,112.58,3.95,3.86,49.98,17.01,0.4,2.28,2.62,1.59,0.73
2022-07-30,Sibiu,46.92,166.6,11.22,39.19,2.59,1.88,19.66,13.91,0.32,4.71,4.79,9.3,0.48
2022-07-31,Sibiu,54.35,102.16,55.08,16.77,4.82,0.26,42.74,15.48,0.32,3.02,0.09,15.74,0.68
2022-08-01,Sibiu,62.42,295.72,110.88,41.76,5.92,1.83,5.93,20.26,0.13,5.39,4.14,6.05,0.17
2022-08-02,Sibiu,49.91,115.58,133.04,69.08,9.79,0.32,2.44,13.39,0.23,3.4,1.94,1.4,0.04
2022-08-03,Sibiu,49.91,186.71,45.62,16.76,8.99,2.25,21.47,8.18,0.31,2.1,4.71,7.53,0.39
2022-08-04,Sibiu,46.43,236.64,7.71,118.57,8.03,2.65,48.23,11.49,0.07,4.07,2.99,12.37,0.49
2022-08-05,Sibiu,39.58,87.65,31.42,87.48,3.75,2.2,34.16,12.23,0.31,2.26,0.46,12.99,0.08
2022-08-06,Sibiu,46.16,334.37,68.03,40.45,8.5,1.66,34.58,1.72,0.22,5.86,2.27,10.91,0.58
2022-08-07,Sibiu,64.79,139.33,194.99,119.9,9.14,0.6,1.37,13.9,0.36,1.87,3.3,18.45,0.87
2022-08-08,Sibiu,53.59,343.85,72.03,109.98,1.62,3.49,46.84,6.74,0.27,5.13,3.63,10.17,0.51
2022-08-09,Sibiu,49.86,68.78,138.29,62.19,8.74,3.79,45.01,10.24,0.08,2.33,1.07,6.66,0.13
2022-08-10,Sibiu,51.07,79.16,165.45,6.5,0.71,2.81,23.05,1.6,0.46,3.93,0.32,12.25,0.78
2022-08-11,Sibiu,58.49,143.84,97.18,69.44,4.11,2.1,22.5,5.89,0.05,4.76,1.75,18.91,0.64
2022-08-12,Sibiu,48.9,250.62,185.06,47.39,7.04,3.8,10.58,15.64,0.24,3.67,1.99,12.94,0.27
2022-08-13,Sibiu,48.04,315.0,167.72,105.81,4.58,2.47,35.43,13.63,0.14,3.15,0.0,19.8,0.58
2022-08-14,Sibiu,50.14,121.41,177.17,21.55,5.5,4.85,45.55,15.74,0.45,5.75,3.37,5.36,0.65
2022-08-15,Sibiu,55.0,299.93,133.41,55.27,4.87,3.88,26.22,4.26,0.08,5.26,1.47,13.39,0.29
2022-08-16,Sibiu,47.94,77.7,50.65,116.18,0.01,0.29,28.77,7.83,0.01,3.71,4.63,5.69,0.4
2022-08-17,Sibiu,60.46,55.13,174.55,44.21,3.82,3.82,46.75,9.49,0.29,3.04,0.01,11.29,0.97
2022-08-18,Sibiu,55.94,9.86,192.64,76.09,8.35,0.73,12.4,16.63,0.11,2.14,1.36,11.22,0.94
2022-08-19,Sibiu,50.15,0.8,1.94,80.79,3.65,4.99,7.94,7.21,0.07,3.77,3.47,11.76,0.3
2022-08-20,Sibiu,45.11,270.14,139.16,69.67,4.68,1.11,30.18,18.38,0.39,5.77,0.37,1.87,0.37
2022-08-21,Sibiu,64.87,344.83,6.9,31.02,3.42,3.33,12.66,2.54,0.3,1.2,1.03,1.47,0.42
2022-08-22,Sibiu,38.38,206.61,145.16,53.0,8.57,3.69,27.78,20.35,0.23,3.28,2.19,0.94,0.55
2022-08-23,Sibiu,64.36,88.94,154.67,47.53,4.9,3.08,31.64,4.04,0.13,3.74,1.8,3.51,0.79
2022-08-24,Sibiu,37.99,95.38,131.43,54.93,8.73,2.59,42.4,11.45,0.17,3.52,0.8,8.96,0.75
2022-08-25,Sibiu,55.25,333.41,69.27,15.91,8.18,2.18,29.52,1.5,0.41,1.2,1.31,5.44,0.86
2022-08-26,Sibiu,62.62,140.98,136.24,1.37,0.67,3.79,44.32,19.59,0.24,0.23,1.76,7.98,0.87
2022-08-27,Sibiu,36.98,330.24,70.98,46.59,3.87,3.35,47.39,6.5,0.08,0.64,1.03,14.77,0.43
2022-08-28,Sibiu,48.0,192.44,35.88,20.78,2.4,0.52,40.17,23.5,0.24,0.88,4.54,10.59,0.86
2022-08-29,Sibiu,46.42,187.05,54.42,44.34,7.55,2.91,23.05,14.52,0.07,2.49,2.35,12.68,0.36
2022-08-30,Sibiu,43.26,268.26,143.0,48.44,4.73,3.56,25.73,19.11,0.2,4.63,2.57,8.67,0.68
2022-08-31,Sibiu,33.31,26.27,102.94,113.23,7.68,4.26,42.66,7.09,0.45,4.98,4.41,12.22,0.93
2022-09-01,Sibiu,42.83,64.66,7.17,69.05,0.98,0.22,26.13,9.55,0.16,1.76,3.33,7.04,0.73
2022-09-02,Sibiu,34.51,277.76,60.91,97.28,1.51,3.4,5.96,14.73,0.11,3.83,1.26,0.33,0.3
2022-09-03,Sibiu,63.33,342.76,196.02,9.15,9.99,4.93,18.7,15.19,0.37,0.01,3.35,5.15,0.67
2022-09-04,Sibiu,40.66,63.23,106.44,41.83,2.59,1.83,32.26,9.14,0.35,3.14,3.69,6.39,0.06
2022-09-05,Sibiu,31.62,190.21,46.77,28.91,1.44,3.59,32.56,4.61,0.5,5.22,0.87,13.94,0.36
2022-09-06,Sibiu,36.09,37.66,3.03,106.82,8.53,4.74,28.23,7.86,0.23,1.81,1.24,17.17,0.57
2022-09-07,Sibiu,53.9,213.39,116.08,113.64,6.64,3.66,36.81,5.73,0.41,5.16,4.45,9.56,0.78
2022-09-08,Sibiu,42.24,239.85,1.09,79.24,9.89,3.1,3.96,8.1,0.03,4.8,0.94,11.99,0.69
2022-09-09,Sibiu,56.92,277.02,157.63,14.58,7.39,3.65,10.7,24.92,0.36,4.47,0.55,0.34,0.72
2022-09-10,Sibiu,50.74,152.52,12.54,39.15,6.4,4.85,21.42,17.36,0.23,0.2,4.53,10.64,0.83
2022-09-11,Sibiu,52.14,187.12,148.92,15.48,4.65,1.66,14.55,24.03,0.22,1.73,0.52,2.63,0.64
2022-09-12,Sibiu,54.6,341.12,98.52,82.74,1.13,1.18,24.3,23.1,0.41,2.98,2.89,2.64,0.95
2022-09-13,Sibiu,52.07,293.64,68.09,29.28,8.41,2.26,26.47,5.41,0.41,2.42,3.42,5.92,0.7
2022-09-14,Sibiu,44.63,343.54,123.87,23.98,2.39,0.8,4.9,0.76,0.34,2.36,2.65,6.62,0.48
2022-09-15,Sibiu,51.31,203.15,26.34,1.8,1.07,1.36,45.85,4.77,0.02,2.88,1.94,1.48,0.54
2022-09-16,Sibiu,53.38,80.93,9.36,100.63,2.71,0.15,2.47,5.02,0.17,4.04,1.49,13.22,0.52
2022-09-17,Sibiu,48.63,70.52,89.52,32.82,3.78,0.94,6.93,5.37,0.46,3.32,1.85,15.74,0.29
2022-09-18,Sibiu,52.25,6.88,136.06,103.79,5.07,0.88,46.68,11.93,0.48,1.91,1.17,3.28,0.07
2022-09-19,Sibiu,44.18,107.13,92.67,44.71,8.22,3.03,29.13,14.21,0.43,5.42,2.08,5.83,0.23
2022-09-20,Sibiu,45.24,192.6,45.39,43.44,1.4,2.63,41.88,20.98,0.46,1.66,1.16,6.8,0.72
2022-09-21,Sibiu,50.58,108.83,38.72,46.83,3.92,0.42,18.43,21.37,0.47,5.19,2.98,13.16,0.29
2022-09-22,Sibiu,60.73,55.13,106.98,96.24,0.08,2.25,17.76,20.32,0.02,5.49,3.82,3.94,0.7
2022-09-23,Sibiu,34.05,5.06,97.78,4.45,6.76,3.31,18.56,10.58,0.4,0.11,3.46,14.05,0.96
2022-09-24,Sibiu,36.39,189.65,20.26,73.91,8.37,1.1,48.8,5.94,0.08,4.43,1.75,14.79,0.29
2022-09-25,Sibiu,43.03,3.48,61.46,108.58,1.97,1.36,3.77,18.61,0.2,4.93,4.52,10.0,0.52
2022-09-26,Sibiu,57.36,271.36,132.89,29.01,3.95,2.9,9.35,19.32,0.43,2.64,2.12,19.53,0.96
2022-09-27,Sibiu,49.13,270.05,162.57,13.93,9.73,2.32,27.96,17.14,0.33,5.63,3.58,11.72,0.3
2022-09-28,Sibiu,46.31,322.85,198.4,97.73,0.6,4.08,48.58,13.92,0.28,2.41,4.9,6.79,0.43
2022-09-29,Sibiu,47.01,317.32,114.0,52.8,4.15,3.41,44.98,5.37,0.26,4.94,0.95,12.46,0.32
2022-09-30,Sibiu,40.46,85.79,18.69,118.97,5.99,0.63,6.98,9.65,0.44,0.92,1.67,2.55,0.84
2022-10-01,Sibiu,60.98,131.86,104.58,54.16,8.85,2.68,11.8,14.23,0.29,5.04,0.54,11.73,0.48
2022-10-02,Sibiu,49.76,148.65,136.18,97.96,6.78,2.52,20.45,20.02,0.06,2.56,0.03,6.5,0.06
2022-10-03,Sibiu,67.71,52.76,194.17,82.26,6.34,2.68,9.07,22.09,0.03,0.02,4.78,10.58,0.14
2022-10-04,Sibiu,34.9,319.69,86.51,97.13,4.93,3.14,10.38,12.82,0.29,2.98,0.78,13.04,0.74
2022-10-05,Sibiu,48.73,338.86,199.23,44.04,3.69,1.97,22.7,7.29,0.27,1.09,1.84,3.69,0.91
2022-10-06,Sibiu,52.32,63.02,30.29,56.96,6.11,4.18,44.75,13.02,0.05,2.32,2.17,18.67,0.89
2022-10-07,Sibiu,50.42,157.54,9.34,47.65,0.04,0.81,17.96,20.48,0.25,2.2,2.54,17.24,0.67
2022-10-08,Sibiu,47.33,55.92,86.94,34.15,1.95,4.79,49.56,4.39,0.45,4.2,1.95,13.72,0.9
2022-10-09,Sibiu,47.14,74.55,113.93,60.8,7.73,2.47,19.16,3.82,0.08,2.27,3.49,0.12,0.24
2022-10-10,Sibiu,48.22,276.04,65.47,29.22,9.99,0.87,32.98,18.17,0.39,0.42,2.84,15.56,0.78
2022-10-11,Sibiu,51.99,255.93,28.84,119.66,1.22,0.39,41.01,17.34,0.33,1.67,2.58,15.81,0.54
2022-10-12,Sibiu,35.88,265.21,19.69,13.16,0.42,1.49,24.52,20.36,0.47,0.51,4.97,11.0,0.92
2022-10-13,Sibiu,39.37,308.61,29.61,41.17,2.73,4.94,0.29,16.91,0.49,3.19,4.22,16.08,0.78
2022-10-14,Sibiu,55.19,167.12,150.41,25.11,6.74,0.61,11.46,18.29,0.09,2.99,4.66,17.92,0.43
2022-10-15,Sibiu,49.56,42.34,27.63,58.89,9.94,3.12,41.99,23.88,0.34,4.42,4.33,7.85,0.9
2022-10-16,Sibiu,52.68,130.5,61.9,64.27,7.79,3.87,23.92,20.16,0.3,3.03,4.75,8.91,0.12
2022-10-17,Sibiu,46.95,70.57,150.83,29.17,9.8,3.39,3.13,16.79,0.2,0.06,0.3,6.76,0.77
2022-10-18,Sibiu,60.41,139.37,124.14,13.82,2.98,4.49,12.43,6.34,0.05,5.58,4.93,12.36,0.2
2022-10-19,Sibiu,50.95,227.72,9.12,1.36,6.66,2.82,13.84,20.42,0.06,0.54,3.28,8.15,0.83
2022-10-20,Sibiu,47.78,212.19,77.14,92.21,6.71,4.98,25.4,17.29,0.05,0.14,2.06,17.41,0.35
2022-10-21,Sibiu,60.51,293.2,147.7,81.17,8.31,0.45,37.11,19.99,0.46,3.9,1.43,7.27,0.42
2022-10-22,Sibiu,45.96,191.26,144.89,49.6,4.26,2.99,13.97,24.21,0.35,1.54,2.17,0.5,0.92
2022-10-23,Sibiu,48.02,221.71,184.15,30.68,6.22,2.82,1.73,15.37,0.34,1.54,4.48,15.87,0.78
2022-10-24,Sibiu,46.98,118.8,189.94,76.62,5.42,4.46,41.69,16.2,0.05,5.16,3.69,19.8,0.55
2022-10-25,Sibiu,49.72,275.03,73.43,2.1,1.99,2.84,13.99,9.64,0.42,4.76,0.28,15.0,0.79
2022-10-26,Sibiu,49.8,191.56,7.77,30.15,0.03,1.08,23.56,19.39,0.49,2.78,2.85,15.78,0.41
2022-10-27,Sibiu,62.53,301.35,177.67,108.4,9.78,2.66,35.51,24.17,0.37,3.92,3.57,10.06,0.98
2022-10-28,Sibiu,42.61,114.49,190.44,77.19,3.21,3.84,10.05,24.82,0.42,4.42,4.29,10.64,0.98
2022-10-29,Sibiu,52.51,230.53,73.38,89.02,2.54,2.36,32.87,8.65,0.09,3.28,4.34,14.64,0.71
2022-10-30,Sibiu,60.34,325.45,121.51,87.45,3.63,3.03,15.07,3.47,0.41,1.11,4.54,8.89,0.96
2022-10-31,Sibiu,35.4,99.4,116.14,98.42,5.0,3.03,12.9,23.5,0.09,0.83,3.36,8.73,0.34
2022-11-01,Sibiu,38.39,75.86,124.9,49.43,0.68,3.45,36.52,5.57,0.36,4.84,2.42,13.19,0.22
2022-11-02,Sibiu,36.98,284.32,54.13,38.93,8.36,0.47,28.36,16.26,0.17,1.9,2.22,8.61,0.45
2022-11-03,Sibiu,61.48,10.75,133.74,17.91,4.59,3.57,27.01,17.02,0.33,4.65,3.58,14.55,0.93
2022-11-04,Sibiu,50.08,4.57,90.71,4.77,2.76,2.53,29.12,4.78,0.26,2.26,4.53,15.32,0.76
2022-11-05,Sibiu,47.38,70.31,49.14,36.23,6.5,4.29,33.51,20.89,0.29,2.66,3.1,0.42,0.91
2022-11-06,Sibiu,41.06,55.38,40.94,15.46,4.78,3.98,1.87,21.61,0.22,5.17,0.01,15.25,0.61
2022-11-07,Sibiu,60.3,105.81,55.41,64.04,8.97,0.04,30.82,19.07,0.49,5.83,3.3,1.9,0.56
2022-11-08,Sibiu,63.26,10.96,142.03,27.92,6.95,2.9,15.1,14.92,0.35,0.56,0.44,17.4,0.59
2022-11-09,Sibiu,55.16,344.87,178.3,108.29,4.89,2.38,23.74,9.73,0.4,0.78,0.14,1.96,0.09
2022-11-10,Sibiu,58.75,273.42,179.23,78.39,1.46,0.41,38.98,2.53,0.43,3.4,4.93,6.26,0.54
2022-11-11,Sibiu,58.25,89.6,186.25,45.04,4.68,3.0,15.66,6.67,0.19,3.1,1.75,14.19,0.22
2022-11-12,Sibiu,44.11,339.93,145.39,117.9,9.31,1.39,38.27,12.19,0.22,3.52,0.15,10.85,0.34
2022-11-13,Sibiu,42.51,302.11,162.97,10.46,4.69,4.53,39.26,8.72,0.37,0.16,3.47,12.31,0.24
2022-11-14,Sibiu,44.9,128.77,40.64,22.02,6.99,2.1,46.8,7.0,0.27,1.07,0.69,16.7,0.79
2022-11-15,Sibiu,55.38,77.99,36.58,93.04,7.51,4.21,21.31,18.04,0.06,3.78,0.02,17.43,0.38
2022-11-16,Sibiu,43.87,9.59,169.44,7.91,3.03,3.82,42.79,4.76,0.03,0.75,1.92,12.5,0.42
2022-11-17,Sibiu,55.72,45.95,70.21,1.09,2.06,0.17,23.17,1.57,0.43,1.98,2.74,16.84,0.37
2022-11-18,Sibiu,60.35,168.91,128.97,19.65,7.3,0.48,21.13,17.6,0.08,5.1,1.59,14.77,0.5
2022-11-19,Sibiu,34.69,177.21,70.13,5.48,2.04,3.13,13.6,0.6,0.04,2.69,0.45,12.42,0.15
2022-11-20,Sibiu,36.2,80.09,40.66,119.43,0.25,2.24,37.21,24.69,0.32,3.61,4.65,14.61,0.47
2022-11-21,Sibiu,34.92,263.94,187.5,73.46,7.2,1.02,12.71,23.24,0.39,4.57,0.64,19.99,0.95
2022-11-22,Sibiu,39.48,267.63,122.12,32.15,0.68,1.73,15.65,19.51,0.16,3.3,4.53,9.27,0.32
2022-11-23,Sibiu,45.56,57.04,190.57,66.86,4.16,2.46,47.23,17.9,0.4,2.73,1.13,2.94,0.41
2022-11-24,Sibiu,60.34,68.74,9.71,92.35,4.19,0.79,24.55,0.98,0.03,0.09,2.95,15.3,0.63
2022-11-25,Sibiu,50.05,160.55,169.19,38.55,7.64,1.59,10.46,15.38,0.34,3.88,0.67,0.39,0.96
2022-11-26,Sibiu,64.83,92.02,46.16,51.79,3.4,1.09,39.4,21.05,0.37,2.96,1.84,8.63,0.63
2022-11-27,Sibiu,40.38,33.88,59.04,23.79,2.17,1.36,11.69,5.66,0.01,3.24,3.55,4.66,0.51
2022-11-28,Sibiu,42.76,278.82,96.62,75.33,2.74,0.49,12.4,5.43,0.34,0.98,2.37,6.26,0.71
2022-11-29,Sibiu,47.27,14.07,78.58,100.44,2.92,3.76,15.55,9.3,0.08,5.48,2.05,5.89,0.52
2022-11-30,Sibiu,54.64,307.09,108.05,71.85,9.28,3.02,31.71,1.46,0.26,3.89,4.54,0.55,0.05
2022-12-01,Sibiu,53.46,72.28,9.6,46.23,3.21,3.45,25.56,8.02,0.47,1.28,2.31,9.77,0.56
2022-12-02,Sibiu,60.73,183.94,77.06,68.75,5.94,0.1,33.96,5.94,0.25,2.48,3.47,1.47,0.41
2022-12-03,Sibiu,61.25,234.98,192.29,64.29,5.92,0.86,5.65,0.95,0.47,3.98,4.96,0.42,0.23
2022-12-04,Sibiu,61.47,248.09,2.44,112.95,0.96,3.82,6.04,19.32,0.13,4.39,3.72,14.22,0.01
2022-12-05,Sibiu,39.32,323.9,180.93,0.04,3.56,3.68,9.14,23.69,0.1,5.02,0.8,16.44,0.67
2022-12-06,Sibiu,59.24,228.37,35.81,103.85,0.91,4.06,17.77,2.63,0.37,2.17,3.31,11.52,0.04
2022-12-07,Sibiu,40.85,261.92,154.24,83.98,8.06,3.47,32.18,15.34,0.25,4.81,2.26,19.85,0.28
2022-12-08,Sibiu,51.22,237.16,171.41,34.01,2.94,4.74,45.6,23.51,0.04,5.08,2.84,11.08,0.19
2022-12-09,Sibiu,46.15,51.71,3.12,5.61,8.88,1.26,26.38,16.59,0.38,2.21,3.99,5.65,0.91
2022-12-10,Sibiu,54.39,242.82,164.06,51.7,3.89,3.52,43.33,12.4,0.46,4.72,2.91,17.29,0.62
2022-12-11,Sibiu,47.65,82.99,111.14,24.96,4.2,3.5,44.39,15.56,0.19,2.03,0.82,9.93,0.77
2022-12-12,Sibiu,49.1,196.87,11.9,97.21,4.21,0.54,40.54,13.29,0.21,3.46,3.83,2.65,0.13
2022-12-13,Sibiu,57.48,275.17,5.83,89.9,4.65,3.65,33.63,3.44,0.48,4.07,0.45,14.09,0.93
2022-12-14,Sibiu,41.5,265.04,140.94,2.75,1.25,0.16,22.06,22.45,0.36,1.8,4.86,11.15,0.16
2022-12-15,Sibiu,40.95,94.11,95.7,15.1,9.56,2.33,18.62,10.8,0.09,2.27,3.21,12.05,0.51
2022-12-16,Sibiu,57.25,47.97,60.24,106.03,4.77,0.31,36.72,10.72,0.39,3.47,4.98,9.49,0.77
2022-12-17,Sibiu,41.78,119.83,42.77,20.39,9.92,4.26,7.14,10.61,0.0,2.39,0.53,7.13,0.92
2022-12-18,Sibiu,53.05,251.2,7.36,42.29,4.44,3.19,9.68,14.71,0.22,5.68,3.49,14.49,0.71
2022-12-19,Sibiu,42.21,105.65,3.64,7.29,0.76,2.17,28.95,12.11,0.47,1.43,2.85,12.27,0.82
2022-12-20,Sibiu,49.4,271.9,129.55,68.58,6.97,3.7,23.96,16.7,0.24,1.9,4.41,9.98,0.8
2022-12-21,Sibiu,32.75,112.19,191.52,58.42,3.0,1.6,12.41,19.13,0.42,2.17,2.4,11.86,0.49
2022-12-22,Sibiu,47.52,287.1,69.64,4.26,0.46,1.7,44.79,8.94,0.05,2.98,3.15,1.75,0.54
2022-12-23,Sibiu,50.76,81.54,100.52,11.85,3.59,0.34,5.9,12.33,0.11,2.33,4.8,13.24,0.01
2022-12-24,Sibiu,59.72,173.21,19.61,32.48,2.51,2.37,3.14,19.54,0.12,2.47,0.53,8.86,0.64
2022-12-25,Sibiu,48.2,267.46,62.48,95.88,4.17,1.92,20.06,7.24,0.13,3.78,2.6,18.24,0.91
2022-12-26,Sibiu,42.5,156.79,156.46,62.65,4.16,4.32,44.7,7.38,0.17,3.03,0.19,8.78,0.91
2022-12-27,Sibiu,44.55,273.08,162.96,50.49,8.23,2.2,15.38,4.3,0.43,4.95,2.71,2.15,0.58
2022-12-28,Sibiu,65.77,324.96,125.37,38.63,2.57,1.38,35.1,14.05,0.28,0.89,2.77,2.28,0.38
2022-12-29,Sibiu,38.25,71.1,29.24,54.22,1.98,4.1,46.95,9.45,0.0,1.7,1.32,18.31,0.07
2022-12-30,Sibiu,52.96,233.3,75.14,9.22,6.13,1.2,17.42,12.71,0.31,5.56,2.85,17.48,0.93
2022-12-31,Sibiu,57.71,322.91,190.05,89.86,0.34,3.41,17.62,17.56,0.09,1.8,2.67,6.74,0.17
2023-01-01,Sibiu,58.06,289.72,9.9,14.39,7.51,3.67,6.18,17.2,0.41,0.8,0.51,19.03,0.94
2023-01-02,Sibiu,61.22,263.85,30.08,49.76,3.99,3.74,27.13,12.23,0.39,1.82,3.65,8.97,0.38
2023-01-03,Sibiu,47.75,195.41,119.89,42.78,0.25,3.12,49.55,10.87,0.12,3.33,1.97,5.49,0.05
2023-01-04,Sibiu,57.36,66.01,62.51,51.11,8.36,3.4,0.68,12.09,0.28,4.46,1.0,16.02,0.01
2023-01-05,Sibiu,48.86,277.73,31.35,70.93,1.9,3.26,0.78,1.12,0.31,1.68,1.73,16.21,0.92
2023-01-06,Sibiu,44.73,65.21,197.31,58.88,7.64,2.65,7.6,2.03,0.27,0.94,3.08,9.93,0.53
2023-01-07,Sibiu,49.53,113.64,23.85,58.18,6.5,2.87,49.02,23.69,0.48,3.98,0.04,15.89,0.53
2023-01-08,Sibiu,52.53,73.83,8.86,6.47,6.51,0.56,30.79,16.33,0.13,1.26,2.52,18.81,0.15
2023-01-09,Sibiu,55.22,185.64,113.51,75.9,4.89,3.99,31.43,22.17,0.37,1.29,2.39,3.13,0.06
2023-01-10,Sibiu,50.39,109.76,165.5,114.56,9.15,4.52,42.18,23.44,0.29,4.04,1.46,18.49,0.32
2023-01-11,Sibiu,49.72,146.58,171.84,100.84,1.45,3.25,28.67,5.29,0.1,5.32,1.01,14.55,0.02
2023-01-12,Sibiu,45.32,40.84,12.48,115.62,0.83,4.83,33.45,15.03,0.17,0.88,4.13,16.86,0.45
2023-01-13,Sibiu,37.96,94.38,24.04,102.57,0.68,0.5,3.45,21.44,0.21,5.34,4.71,10.97,0.93
2023-01-14,Sibiu,62.27,275.75,109.35,91.64,3.09,4.9,47.62,12.9,0.38,4.21,1.96,5.85,0.2
2023-01-15,Sibiu,31.58,262.89,182.06,4.72,9.19,3.97,23.96,6.59,0.1,2.94,0.18,13.34,0.36
2023-01-16,Sibiu,40.62,284.81,164.78,32.45,3.13,4.73,43.15,0.18,0.27,3.84,2.44,11.91,0.64
2023-01-17,Sibiu,52.56,139.79,182.52,0.77,7.99,4.43,10.86,2.25,0.17,3.37,0.43,17.33,0.33
2023-01-18,Sibiu,45.69,47.4,196.22,50.89,5.4,4.45,43.5,23.92,0.23,6.0,3.75,2.77,0.38
2023-01-19,Sibiu,54.96,109.01,14.88,86.65,2.19,1.51,39.31,23.31,0.36,4.85,0.82,12.44,0.06
2023-01-20,Sibiu,45.4,217.37,100.29,57.69,7.77,2.21,0.13,1.27,0.06,3.77,1.39,0.73,0.82
2023-01-21,Sibiu,36.5,313.41,22.84,38.75,3.74,1.87,7.38,8.62,0.02,5.68,1.58,14.15,0.71
2023-01-22,Sibiu,53.76,288.54,62.8,102.75,2.68,3.14,10.46,2.34,0.42,5.2,3.11,19.65,0.24
2023-01-23,Sibiu,62.75,261.5,52.11,7.09,3.28,2.46,3.68,6.33,0.19,5.42,1.5,10.08,0.89
2023-01-24,Sibiu,58.63,138.64,38.86,83.77,5.7,2.91,11.02,12.67,0.35,5.87,2.06,2.46,0.67
2023-01-25,Sibiu,58.43,243.71,132.13,20.3,4.1,3.28,0.19,11.5,0.4,5.4,3.81,14.39,0.29
2023-01-26,Sibiu,37.11,137.17,23.07,7.51,2.2,2.16,17.91,7.17,0.25,4.58,3.91,8.22,0.28
2023-01-27,Sibiu,40.28,218.81,9.78,16.46,5.58,0.3,34.1,23.97,0.41,0.94,4.25,3.08,0.92
2023-01-28,Sibiu,59.34,198.17,29.92,105.08,0.46,1.91,15.03,12.27,0.13,4.17,4.76,11.07,0.47
2023-01-29,Sibiu,46.35,151.36,140.1,20.82,3.19,4.26,4.16,13.43,0.41,0.1,0.53,9.81,0.65
2023-01-30,Sibiu,50.55,99.05,58.86,96.73,1.91,2.56,42.56,19.97,0.14,4.71,4.14,18.24,0.97
2023-01-31,Sibiu,45.72,219.22,97.26,102.22,8.7,3.91,26.13,7.05,0.04,1.73,1.51,6.16,0.07
2023-02-01,Sibiu,36.31,298.36,180.31,55.97,6.17,3.53,43.97,7.33,0.27,5.03,4.27,10.89,0.29
2023-02-02,Sibiu,37.84,9.35,68.2,105.8,9.45,2.52,2.75,14.86,0.16,5.88,2.29,11.65,0.2
2023-02-03,Sibiu,41.3,59.45,10.64,43.13,1.18,2.14,12.85,22.94,0.18,4.31,2.37,4.24,0.53
2023-02-04,Sibiu,45.31,90.2,145.23,57.13,1.0,3.55,24.13,2.98,0.31,0.73,4.29,7.39,0.14
2023-02-05,Sibiu,49.31,187.29,137.42,4.15,5.28,4.58,12.1,21.78,0.06,0.51,1.54,3.71,0.71
